lat,lon,polygon,GEOID
47.699613,-122.341922,69351,53033001300
47.57952,-122.321401,70722,53033009300
47.565149,-122.353024,69420,53033009900
47.21978,-122.48576,69809,53053062600
41.504105,-74.068916,46690,36071010400
41.504105,-74.068916,46690,36071010400
42.451285,-75.100333,45755,36077590800
42.451285,-75.100333,45755,36077590800
42.784867,-78.76558,45713,36029013701
42.784867,-78.76558,45713,36029013701
40.792986,-73.00827,43264,36103159105
40.792986,-73.00827,43264,36103159105
44.667361,-73.444894,47848,36019102100
44.667361,-73.444894,47848,36019102100
40.996358,-73.669405,45667,36119007800
40.996358,-73.669405,45667,36119007800
40.924758,-72.704752,47103,36103169704
40.924758,-72.704752,47103,36103169704
43.077581,-77.641934,43028,36055013104
43.077581,-77.641934,43028,36055013104
40.859886,-73.162067,46026,36103135002
40.859886,-73.162067,46026,36103135002
42.764517,-73.88522,47112,36001013801
42.764517,-73.88522,47112,36001013801
40.809865,-73.507761,46851,36059518700
40.670497,-73.717206,43749,36059410300
40.670497,-73.717206,43749,36059410300
40.809865,-73.507761,46851,36059518700
42.095812,-76.003703,47076,36007014301
42.095812,-76.003703,47076,36007014301
41.587383,-73.908392,45874,36027190401
41.587383,-73.908392,45874,36027190401
43.204065,-77.478237,44031,36055011207
43.204065,-77.478237,44031,36055011207
40.753954,-73.561974,43877,36059304202
40.753954,-73.561974,43877,36059304202
42.96275,-78.691132,43613,36029014601
41.289317,-73.835547,47869,36119014805
41.289317,-73.835547,47869,36119014805
45.491783,-122.81107,54369,41067031402
44.572608,-123.258425,54755,41003010600
44.059020850378,-123.081397463229,54778,41039003102
45.378967,-122.603899,55031,41005021700
45.227394,-123.180863,54450,41071030801
42.379969,-122.858192,55069,41029001200
45.531759,-122.537403,54468,41051009302
44.921582,-123.006236,54605,41047001000
45.326814,-122.770853,54595,41005022707
47.562162,-122.684286,70695,53035080900
47.458466,-122.333257,69912,53033028500
44.129326,-70.224225,29504,23001010200
42.282617,-83.749329,34167,26161400100
42.283504,-83.747496,35135,26161400700
42.274044,-83.733542,35005,26161400300
42.278668,-83.742596,34167,26161400100
42.278461,-83.747741,34167,26161400100
42.284242,-83.80855,34670,26161456000
42.284242,-83.80855,34670,26161456000
43.035997,-85.618662,34085,26081011301
43.035997,-85.618662,34085,26081011301
42.271617,-85.628348,33520,26077001601
42.912537,-85.558232,32640,26081012608
42.912537,-85.558232,32640,26081012608
43.486749,-83.973864,34439,26145010200
43.486749,-83.973864,34439,26145010200
44.743331,-85.594781,35088,26055551100
44.743331,-85.594781,35088,26055551100
42.553452,-83.175063,32947,26125197702
42.553452,-83.175063,32947,26125197702
35.867552,-78.543695,48455,37183054104
35.898899,-78.650239,49710,37183054007
43.187837,-71.497717,40365,33013044100
43.187837,-71.497717,40365,33013044100
42.779284,-71.498971,40284,33011010200
43.077355,-70.785285,40395,33015107100
43.077355,-70.785285,40395,33015107100
42.772666,-71.222512,40343,33015100400
42.772666,-71.222512,40343,33015100400
43.257348,-70.900583,40234,33017083002
43.257348,-70.900583,40234,33017083002
42.878599,-72.233177,40204,33005970900
42.878599,-72.233177,40204,33005970900
43.450949,-71.573167,40316,33001965598
43.450949,-71.573167,40316,33001965598
42.676971,-73.787334,45726,36001000403
42.676971,-73.787334,45726,36001000403
42.979725,-78.797346,45581,36029009200
42.966894,-76.535879,47436,36011040600
40.758245,-73.776954,47548,36081144700
40.758245,-73.776954,47548,36081144700
41.071072,-73.950866,47543,36087013002
41.071072,-73.950866,47543,36087013002
40.636324,-74.019228,47377,36047012600
40.589167,-73.960707,42997,36047037000
40.589167,-73.960707,42997,36047037000
43.147147,-76.114274,45912,36067010500
43.147147,-76.114274,45912,36067010500
43.100001,-77.481422,45906,36055012100
43.100001,-77.481422,45906,36055012100
40.622268,-73.742699,46063,36059411000
40.622268,-73.742699,46063,36059411000
42.435042,-76.5088,44805,36109001000
42.435042,-76.5088,44805,36109001000
40.707242,-73.803844,44839,36081023600
40.707242,-73.803844,44839,36081023600
43.025044,-74.358103,46483,36035971200
43.025044,-74.358103,46483,36035971200
40.71693,-73.630152,46474,36059406501
40.71693,-73.630152,46474,36059406501
42.16246,-76.867435,47329,36015010300
42.16246,-76.867435,47329,36015010300
40.834455,-73.379693,47378,36103112002
40.834455,-73.379693,47378,36103112002
41.948965,-74.032033,47720,36111951500
43.128557,-78.696197,46831,36063023405
43.128557,-78.696197,46831,36063023405
42.953204,-71.44115,40311,33011002600
42.953204,-71.44115,40311,33011002600
41.40859,-74.413372,46592,36071011801
41.40859,-74.413372,46592,36071011801
40.919104,-73.776645,44159,36119006000
40.919104,-73.776645,44159,36119006000
38.593551,-90.532572,37608,29189217807
38.593551,-90.532572,37608,29189217807
38.967693,-92.334399,37543,29019000900
38.967693,-92.334399,37543,29019000900
39.267153,-94.666038,38603,29165030308
39.267153,-94.666038,38603,29165030308
38.901254,-94.34927,37921,29095013802
38.901254,-94.34927,37921,29095013802
39.780953,-94.800709,37349,29021000702
39.780953,-94.800709,37349,29021000702
38.5207,-90.343967,37813,29189220601
38.5207,-90.343967,37813,29189220601
38.797781,-90.598753,37888,29183312400
38.797781,-90.598753,37888,29183312400
35.597527,-82.560582,49654,37021000200
35.597377,-82.549206,48697,37021000100
35.499836,-82.522586,48256,37021002204
36.34538,-94.182742,2880,05007020503
36.34538,-94.182742,2880,05007020503
35.09414,-92.4223,3202,05045030403
35.09414,-92.4223,3202,05045030403
36.112917,-94.144548,3085,05143010106
36.112917,-94.144548,3085,05143010106
35.320472,-94.397408,3359,05131001303
35.320472,-94.397408,3359,05131001303
34.453266,-93.066286,3187,05051011700
34.453266,-93.066286,3187,05051011700
35.804632,-90.67099,3134,05031000402
34.711439,-92.404311,3257,05119002405
34.711439,-92.404311,3257,05119002405
34.810013,-92.205719,3061,05119003800
34.810013,-92.205719,3061,05119003800
34.203951,-92.006625,2899,05069001700
34.203951,-92.006625,2899,05069001700
33.577103,-117.723844,8248,06059062637
41.190701,-73.166282,12893,09001073700
41.997574,-72.574713,13376,09003480800
41.997574,-72.574713,13376,09003480800
41.167407,-73.233711,13490,09001061400
41.791382,-72.656681,12858,09003500700
41.791382,-72.656681,12858,09003500700
41.814316,-72.507845,13352,09003514102
41.814316,-72.507845,13352,09003514102
41.568122,-73.098764,13041,09009344100
41.568122,-73.098764,13041,09009344100
41.59054,-72.676141,13276,09007541200
41.59054,-72.676141,13276,09007541200
41.209761,-73.083686,13280,09009150300
41.209761,-73.083686,13280,09009150300
41.360892,-72.870997,13288,09009167201
41.360892,-72.870997,13288,09009167201
41.728247,-72.188445,13583,09015800500
41.309276,-72.383105,13543,09007670100
41.299792,-73.106051,12958,09001110301
41.467376,-72.817586,13192,09009175100
41.467376,-72.817586,13192,09009175100
41.307602,-72.968506,13423,09009154100
41.307602,-72.968506,13423,09009154100
41.820371,-72.869319,13273,09003466102
41.820371,-72.869319,13273,09003466102
41.258992,-73.435546,13417,09001045102
41.258992,-73.435546,13417,09001045102
26.073774,-80.361864,15319,12011070313
41.728247,-72.188445,13583,09015800500
41.997327,-93.610192,25930,19169001302
42.513038,-92.440119,25699,19013002500
42.513038,-92.440119,25699,19013002500
42.0472137528223,-91.6808174219513,26277,19113000201
42.0472137528223,-91.6808174219513,26277,19113000201
41.558296,-90.578545,25612,19163011800
42.439756,-96.359313,26133,19193002102
42.439756,-96.359313,26133,19193002102
45.648094,-122.597954,69732,53011041108
46.590246,-120.500687,70010,53077000100
46.590246,-120.500687,70010,53077000100
41.509406,-90.577025,23385,17161022600
42.289937,-83.67309,33905,26161406000
47.12194,-88.56942,34057,26061000800
42.410782,-70.996891,31726,25025170702
42.132105,-70.916995,31178,25023502101
35.052556,-78.880206,50045,37051003800
28.510519,-81.154682,16162,12095016730
28.537663,-81.384224,16905,12095010500
28.536837,-81.380623,15575,12095018900
28.241623,-81.307326,15674,12097043204
38.861644,-77.064159,69214,51013103501
47.868914,-121.987449,70594,53061052203
37.702909,-121.91835,3774,06001450300
37.761605,-84.273733,27984,21151010300
37.105179,-84.079467,27827,21125970700
37.997336,-84.441827,27872,21067003407
37.657747,-84.784008,28137,21021930300
30.004818,-90.16093,28198,22051020202
41.645241,-91.545962,25691,19103010400
48.673466,-121.261467,69302,53073010100
37.815464,-81.185243,71205,54081001400
37.815464,-81.185243,71205,54081001400
39.646525,-80.002049,71112,54061011200
39.646525,-80.002049,71112,54061011200
41.264912,-96.187831,39068,31055007512
41.264912,-96.187831,39068,31055007512
40.917338,-73.997447,41657,34003003200
40.784797,-74.193494,40759,34013015700
40.991256,-74.347338,41804,34027040600
40.991256,-74.347338,41804,34027040600
39.939502,-75.011984,41062,34007603301
39.939502,-75.011984,41062,34007603301
40.807195,-74.371329,41206,34027041902
40.48774,-74.86328,42026,34019011302
40.48774,-74.86328,42026,34019011302
40.263381,-74.292408,40671,34025810401
40.263381,-74.292408,40671,34025810401
39.982438,-74.808764,41303,34005703000
40.229274,-74.672155,41776,34021003008
40.850992,-74.075092,41021,34003025100
40.850992,-74.075092,41021,34003025100
40.696469,-74.219681,41277,34039032300
40.42832,-74.192387,41714,34025801900
40.42832,-74.192387,41714,34025801900
39.701442,-74.271282,41218,34029735101
40.40938,-74.506017,41633,34023008502
40.40938,-74.506017,41633,34023008502
40.228608,-74.068718,42057,34025807900
40.228608,-74.068718,42057,34025807900
40.630184,-74.433373,40478,34035052002
40.630184,-74.433373,40478,34035052002
40.929732,-74.71888,42339,34037374200
40.929732,-74.71888,42339,34037374200
39.961373,-74.180868,40496,34029723100
39.961373,-74.180868,40496,34029723100
40.894133,-74.232511,41852,34031223802
40.894133,-74.232511,41852,34031223802
41.053216,-74.120288,41331,34003053200
41.053216,-74.120288,41331,34003053200
39.462013,-75.043179,41558,34011041000
39.462013,-75.043179,41558,34011041000
39.83206,-75.1581,42350,34015501003
39.83206,-75.1581,42350,34015501003
40.978905,-81.494254,50406,39153531500
40.978905,-81.494254,50406,39153531500
39.708775,-84.026292,52218,39057210602
39.708775,-84.026292,52218,39057210602
41.402746,-81.552724,52379,39035132301
41.402746,-81.552724,52379,39035132301
41.010633,-80.662082,50671,39099812001
41.010633,-80.662082,50671,39099812001
41.415799,-83.651786,51110,39173021600
41.415799,-83.651786,51110,39173021600
39.285136,-84.447192,52611,39061023001
39.285136,-84.447192,52611,39061023001
39.228991,-84.588623,51309,39061020705
39.228991,-84.588623,51309,39061020705
39.295523,-84.311517,52814,39165032006
39.295523,-84.311517,52814,39165032006
40.057068,-82.885518,52845,39049007132
40.057068,-82.885518,52845,39049007132
39.974166,-83.02872,51018,39049008500
41.11975,-81.48296,52704,39153520103
41.11975,-81.48296,52704,39153520103
39.638788,-84.221675,50609,39113050104
39.638788,-84.221675,50609,39113050104
40.523001,-81.489388,51817,39157020700
40.523001,-81.489388,51817,39157020700
39.329217,-84.517152,51454,39017010908
39.329217,-84.517152,51454,39017010908
41.058412,-83.614262,51650,39063000600
40.031602,-83.125728,51307,39049007931
40.031602,-83.125728,51307,39049007931
40.757603,-84.146368,52885,39003013000
40.759025,-82.567985,51045,39139001400
40.759025,-82.567985,51045,39139001400
41.519706,-81.461226,51584,39035172201
41.519706,-81.461226,51584,39035172201
41.134139,-81.793566,51840,39103407000
41.134139,-81.793566,51840,39103407000
41.68165,-81.339516,51758,39085206500
41.68165,-81.339516,51758,39085206500
41.409652,-81.938059,52895,39035174103
41.409652,-81.938059,52895,39035174103
41.423584,-82.088115,52468,39093028100
41.248333,-81.362879,50705,39133600401
41.248333,-81.362879,50705,39133600401
41.675335,-83.684803,51748,39095008400
41.675335,-83.684803,51748,39095008400
39.888695,-84.218465,50482,39113115011
39.888695,-84.218465,50482,39113115011
41.263756,-80.782876,52929,39155921300
42.054742,-80.105109,57867,42049011202
32.787311,-79.930037,58675,45019005100
32.777245,-79.933619,59243,45019000200
32.790806,-79.938,58645,45019000700
33.799792,-79.01138,59520,45051060405
33.841727,-79.051177,59042,45051070200
34.761595,-81.646791,59105,45087030400
33.661672,-78.937739,59500,45051051000
34.977,-80.9771,58863,45091060901
34.924189,-81.02889,59388,45091060501
34.948192,-81.927953,58618,45083021200
34.949604,-81.933288,58618,45083021200
34.955945,-81.93733,59276,45083020301
34.954092,-81.933172,58618,45083021200
34.94118,-81.909739,58840,45083021100
34.716959,-81.621094,59137,45087030300
33.836216,-79.048195,59042,45051070200
34.987457,-81.060145,58817,45091060906
38.271867,-77.493368,67652,51177020107
40.784164,-89.623657,22202,17143003401
31.296699,-92.516114,28733,22079013800
31.296699,-92.516114,28733,22079013800
30.439653,-91.085484,28314,22033003701
30.439653,-91.085484,28314,22033003701
32.556206,-93.724758,28271,22015010500
42.119685,-72.626476,32172,25013812201
42.119685,-72.626476,32172,25013812201
42.286247,-71.594009,32105,25027761200
42.499069,-71.119302,31712,25017337202
42.613655,-82.88299,35121,26099240000
42.33466,-83.057153,32893,26163520700
32.280561,-90.032108,36783,28121020802
32.280561,-90.032108,36783,28121020802
31.578085,-90.463742,36947,28085950600
31.578085,-90.463742,36947,28085950600
33.520806,-88.362801,37270,28087000401
33.520806,-88.362801,37270,28087000401
33.400588,-91.008332,36655,28151001300
33.400588,-91.008332,36655,28151001300
33.525183,-90.207653,37275,28083950600
33.785742,-89.852801,36795,28043950200
33.785742,-89.852801,36795,28043950200
30.425992,-89.091508,37048,28047001800
31.3178137,-89.3946827,36792,28073020302
31.3178137,-89.3946827,36792,28073020302
32.273401,-90.194078,37298,28049003000
32.273401,-90.194078,37298,28049003000
32.39278,-90.144432,36723,28049010102
32.39278,-90.144432,36723,28049010102
30.374076,-88.539909,36877,28059042200
30.374076,-88.539909,36877,28059042200
30.513154,-89.663644,37020,28109950501
34.9616327,-89.9855855,36721,28033070610
34.9616327,-89.9855855,36721,28033070610
32.325412,-90.866422,36834,28149950500
32.325412,-90.866422,36834,28149950500
35.221981,-80.839984,48439,37119000100
35.323848,-80.773027,49764,37119005523
30.445288,-90.083166,28947,22103040605
30.50375,-90.48208,28193,22105954200
30.165233,-92.083374,29152,22055001401
30.003547,-90.165986,28377,22051021900
30.003547,-90.165986,28377,22051021900
32.500127,-92.07881,28497,22073010900
32.500127,-92.07881,28497,22073010900
30.05165,-89.95182,28806,22071001747
30.512581,-92.070331,29276,22097961500
42.182748,-71.850396,31879,25027736500
42.182748,-71.850396,31879,25027736500
41.738842,-70.586069,32056,25001013900
41.738842,-70.586069,32056,25001013900
42.063356,-71.058186,32473,25023511702
42.063356,-71.058186,32473,25023511702
42.17889,-72.575914,32259,25013810601
42.340378,-72.606213,32354,25015821400
42.340378,-72.606213,32354,25015821400
41.663549,-70.299233,31659,25001015300
41.663549,-70.299233,31659,25001015300
41.976052,-70.7127,32029,25023509101
41.976052,-70.7127,32029,25023509101
42.520224,-71.70099,31889,25027713100
42.520224,-71.70099,31889,25027713100
42.509982,-71.008978,31515,25009209100
42.509982,-71.008978,31515,25009209100
42.351115,-71.500717,32160,25017321100
42.351115,-71.500717,32160,25017321100
42.412492,-71.106619,31798,25017339500
42.412492,-71.106619,31798,25017339500
41.960366,-71.342187,32063,25005630300
41.960366,-71.342187,32063,25005630300
42.165417,-70.887748,31691,25023504101
42.165417,-70.887748,31691,25023504101
42.192051,-71.18462,31238,25021413200
42.192051,-71.18462,31238,25021413200
42.445108,-73.256216,31334,25003900100
42.445108,-73.256216,31334,25003900100
42.253475,-70.991361,32157,25021417702
42.253475,-70.991361,32157,25021417702
41.904046,-71.017203,32506,25005612200
41.904046,-71.017203,32506,25005612200
21.384853,-157.941842,20377,15003007808
21.29029,-157.839362,20309,15003003700
21.307588,-157.860698,20290,15003004000
21.282212,-158.384597,,
21.29691,-157.8417,20248,15003003601
21.28609,-157.84001,20537,15003001901
21.301813,-157.957239,,
21.278247,-157.827342,20231,15003002004
21.277863,-157.786459,20427,15003000500
21.286596,-157.807802,20299,15003001300
21.330669,-158.08913,20529,15003011500
21.3114,-157.86082,20290,15003004000
21.336826,-157.917527,20444,15003981400
21.280988,-157.828268,20260,15003002003
21.278818,-157.825031,20231,15003002004
21.27858,-157.832725,20537,15003001901
21.269797,-157.822152,20307,15003001700
21.294867,-157.8408,20236,15003003604
21.156158,-157.474967,,
21.30761,-157.86377,20290,15003004000
